time,event,customers_in_system,customers_in_queue,server_busy,total_arrivals,rejected_arrivals,completed_customers
38.76973276997849,arrival_queue,3,2,1,272,0,269
38.8139371136677,arrival_queue,4,3,1,273,0,269
38.899675036632566,departure,3,2,1,273,0,270
38.906557791923255,arrival_queue,4,3,1,274,0,270
38.9336659016539,departure,3,2,1,274,0,271
38.992142184783994,arrival_queue,4,3,1,275,0,271
39.09402565244987,arrival_queue,5,4,1,276,0,271
39.145528000702896,arrival_queue,6,5,1,277,0,271
39.15397584078473,departure,5,4,1,277,0,272
39.31524274057565,arrival_queue,6,5,1,278,0,272
39.493721176052695,arrival_queue,7,6,1,279,0,272
39.51546072579758,departure,6,5,1,279,0,273
39.51637206937153,arrival_queue,7,6,1,280,0,273
39.54681795012032,departure,6,5,1,280,0,274
39.561110803586566,departure,5,4,1,280,0,275
39.570144201025556,departure,4,3,1,280,0,276
39.60000943723121,departure,3,2,1,280,0,277
39.60106668527105,arrival_queue,4,3,1,281,0,277
39.62090263171462,arrival_queue,5,4,1,282,0,277
39.69083707267462,departure,4,3,1,282,0,278
39.728697611029304,departure,3,2,1,282,0,279
39.79569692201677,arrival_queue,4,3,1,283,0,279
39.81169115319626,arrival_queue,5,4,1,284,0,279
39.86819926303385,departure,4,3,1,284,0,280
39.90998405141586,departure,3,2,1,284,0,281
40.053861397462796,departure,2,1,1,284,0,282
40.07735625247408,departure,1,0,1,284,0,283
40.11465172568765,departure,0,0,0,284,0,284
40.17551565236928,arrival_service_start,1,0,1,285,0,284
40.28157378053392,arrival_queue,2,1,1,286,0,284
40.29635062493355,departure,1,0,1,286,0,285
40.49370777184466,arrival_queue,2,1,1,287,0,285
40.50571777201577,departure,1,0,1,287,0,286
40.50775630696084,arrival_queue,2,1,1,288,0,286
40.52869792062143,departure,1,0,1,288,0,287
40.55694423955355,departure,0,0,0,288,0,288
40.5681878621251,arrival_service_start,1,0,1,289,0,288
40.59249795637303,departure,0,0,0,289,0,289
40.838459663111315,arrival_service_start,1,0,1,290,0,289
40.854366952675576,arrival_queue,2,1,1,291,0,289
40.85836384353358,departure,1,0,1,291,0,290
40.86351064812034,departure,0,0,0,291,0,291
40.937258013998516,arrival_service_start,1,0,1,292,0,291
40.93768351029246,departure,0,0,0,292,0,292
41.19644335716025,arrival_service_start,1,0,1,293,0,292
41.21018644341892,departure,0,0,0,293,0,293
41.26894077277425,arrival_service_start,1,0,1,294,0,293
41.40277007591688,departure,0,0,0,294,0,294
41.56033238289167,arrival_service_start,1,0,1,295,0,294
41.60228286317542,departure,0,0,0,295,0,295
41.60381417223503,arrival_service_start,1,0,1,296,0,295
41.66955538487335,arrival_queue,2,1,1,297,0,295
41.722454686265216,departure,1,0,1,297,0,296
41.73720616296178,arrival_queue,2,1,1,298,0,296
41.82138274860494,arrival_queue,3,2,1,299,0,296
42.07365018981207,arrival_queue,4,3,1,300,0,296
42.116095076506376,arrival_queue,5,4,1,301,0,296
42.116377505260836,departure,4,3,1,301,0,297
42.12370130101966,departure,3,2,1,301,0,298
42.15895744901422,arrival_queue,4,3,1,302,0,298
42.179120971234966,departure,3,2,1,302,0,299
42.18116313428392,departure,2,1,1,302,0,300
42.187307735884815,departure,1,0,1,302,0,301
42.19310236057098,departure,0,0,0,302,0,302
42.24851486811361,arrival_service_start,1,0,1,303,0,302
42.28592036239791,departure,0,0,0,303,0,303
42.38592775834232,arrival_service_start,1,0,1,304,0,303
42.40233889827853,arrival_queue,2,1,1,305,0,303
42.49247401801986,arrival_queue,3,2,1,306,0,303
42.58656560150777,arrival_queue,4,3,1,307,0,303
42.58781094555493,departure,3,2,1,307,0,304
42.59072278337021,arrival_queue,4,3,1,308,0,304
42.625773544680506,departure,3,2,1,308,0,305
42.7485969258538,departure,2,1,1,308,0,306
42.90451220029101,departure,1,0,1,308,0,307
42.974244071224824,arrival_queue,2,1,1,309,0,307
43.03532179385126,arrival_queue,3,2,1,310,0,307
43.045484687163786,departure,2,1,1,310,0,308
43.06423116020797,arrival_queue,3,2,1,311,0,308
43.111992391623446,arrival_queue,4,3,1,312,0,308
43.15371649344576,departure,3,2,1,312,0,309
43.1545695639934,departure,2,1,1,312,0,310
43.182572941516185,departure,1,0,1,312,0,311
43.240967198694925,departure,0,0,0,312,0,312
43.42799948815163,arrival_service_start,1,0,1,313,0,312
43.49924188382118,arrival_queue,2,1,1,314,0,312
43.54493317804344,departure,1,0,1,314,0,313
43.5509955893839,departure,0,0,0,314,0,314
43.62206100126264,arrival_service_start,1,0,1,315,0,314
43.64655147265534,departure,0,0,0,315,0,315
43.7581906907634,arrival_service_start,1,0,1,316,0,315
43.7600753518648,arrival_queue,2,1,1,317,0,315
43.81120020995168,departure,1,0,1,317,0,316
43.835124131458954,departure,0,0,0,317,0,317
43.955418012085076,arrival_service_start,1,0,1,318,0,317
43.95633426306336,arrival_queue,2,1,1,319,0,317
43.998144464024826,departure,1,0,1,319,0,318
44.02203989102177,arrival_queue,2,1,1,320,0,318
44.10182438296666,departure,1,0,1,320,0,319
44.172496820606725,arrival_queue,2,1,1,321,0,319
44.30955253825391,arrival_queue,3,2,1,322,0,319
44.310735087302014,departure,2,1,1,322,0,320
44.40930941968198,departure,1,0,1,322,0,321
44.43327894249018,departure,0,0,0,322,0,322
44.58286466585404,arrival_service_start,1,0,1,323,0,322
44.63379438513033,arrival_queue,2,1,1,324,0,322
44.72151301328886,departure,1,0,1,324,0,323
44.7270319318291,arrival_queue,2,1,1,325,0,323
44.754718243500356,arrival_queue,3,2,1,326,0,323
44.92146824180196,arrival_queue,4,3,1,327,0,323
44.95366219110634,arrival_queue,5,4,1,328,0,323
44.98432141613058,arrival_queue,6,5,1,329,0,323
44.99297746343335,arrival_queue,7,6,1,330,0,323
45.12409641013248,arrival_queue,8,7,1,331,0,323
45.17540834660435,departure,7,6,1,331,0,324
45.3048876529195,departure,6,5,1,331,0,325
45.355841064177255,departure,5,4,1,331,0,326
45.368285829270064,departure,4,3,1,331,0,327
45.40564281658252,arrival_queue,5,4,1,332,0,327
45.479583544797634,departure,4,3,1,332,0,328
45.54611369703497,arrival_queue,5,4,1,333,0,328
45.54790670546787,arrival_queue,6,5,1,334,0,328
45.61245169661743,arrival_queue,7,6,1,335,0,328
45.66807991266056,departure,6,5,1,335,0,329
45.773326499992166,departure,5,4,1,335,0,330
45.81727312427024,arrival_queue,6,5,1,336,0,330
45.84730799990055,arrival_queue,7,6,1,337,0,330
45.86276511960389,departure,6,5,1,337,0,331
45.9498299134035,departure,5,4,1,337,0,332
45.965685822972226,arrival_queue,6,5,1,338,0,332
46.01561589527653,departure,5,4,1,338,0,333
46.038209877129304,arrival_queue,6,5,1,339,0,333
46.06021719515809,departure,5,4,1,339,0,334
46.154098465666344,departure,4,3,1,339,0,335
46.210229055918624,departure,3,2,1,339,0,336
46.24169374275104,departure,2,1,1,339,0,337
46.30417910452675,departure,1,0,1,339,0,338
46.33509325699709,arrival_queue,2,1,1,340,0,338
46.37444673918638,departure,1,0,1,340,0,339
46.51342797007362,arrival_queue,2,1,1,341,0,339
46.684080425418394,arrival_queue,3,2,1,342,0,339
46.69280473652721,departure,2,1,1,342,0,340
46.71550120539513,departure,1,0,1,342,0,341
46.72353976777368,departure,0,0,0,342,0,342
46.83015937626091,arrival_service_start,1,0,1,343,0,342
46.85177721390537,departure,0,0,0,343,0,343
46.97658174736492,arrival_service_start,1,0,1,344,0,343
47.00779966128313,departure,0,0,0,344,0,344
47.160077666393754,arrival_service_start,1,0,1,345,0,344
47.18012359877726,arrival_queue,2,1,1,346,0,344
47.18260289211201,departure,1,0,1,346,0,345
47.25319369188555,arrival_queue,2,1,1,347,0,345
47.26919711327466,departure,1,0,1,347,0,346
47.28851141658677,departure,0,0,0,347,0,347
47.78762965768112,arrival_service_start,1,0,1,348,0,347
47.82614634559426,departure,0,0,0,348,0,348
47.86620531959028,arrival_service_start,1,0,1,349,0,348
47.99445752543734,arrival_queue,2,1,1,350,0,348
48.02784172586658,departure,1,0,1,350,0,349
48.049676002191184,departure,0,0,0,350,0,350
48.29068835026763,arrival_service_start,1,0,1,351,0,350
48.356764301932635,departure,0,0,0,351,0,351
48.48902908776228,arrival_service_start,1,0,1,352,0,351
48.513882973889366,departure,0,0,0,352,0,352
48.84404385019143,arrival_service_start,1,0,1,353,0,352
48.84607621386931,departure,0,0,0,353,0,353
49.11012826134992,arrival_service_start,1,0,1,354,0,353
49.28654776819009,arrival_queue,2,1,1,355,0,353
49.31707004499277,arrival_queue,3,2,1,356,0,353
49.46376890014725,arrival_queue,4,3,1,357,0,353
49.58979210718578,arrival_queue,5,4,1,358,0,353
49.649451755110086,arrival_queue,6,5,1,359,0,353
49.67701330277445,departure,5,4,1,359,0,354
49.78609686997599,departure,4,3,1,359,0,355
49.816725459280725,departure,3,2,1,359,0,356
49.851242396993385,departure,2,1,1,359,0,357
49.88239481730577,arrival_queue,3,2,1,360,0,357
49.892889517322864,departure,2,1,1,360,0,358
49.99127405291094,departure,1,0,1,360,0,359
50.01147093887683,departure,0,0,0,360,0,360
50.022924133026265,arrival_service_start,1,0,1,361,0,360
50.03363749930876,departure,0,0,0,361,0,361
50.06324592450636,arrival_service_start,1,0,1,362,0,361
50.20148081236221,arrival_queue,2,1,1,363,0,361
50.20631004122107,arrival_queue,3,2,1,364,0,361
50.265102359814676,departure,2,1,1,364,0,362
50.386732518263216,departure,1,0,1,364,0,363
50.39805869110488,departure,0,0,0,364,0,364
50.40706236345488,arrival_service_start,1,0,1,365,0,364
50.418798941567594,departure,0,0,0,365,0,365
50.46529299505269,arrival_service_start,1,0,1,366,0,365
50.470036381249585,arrival_queue,2,1,1,367,0,365
50.51790307736064,departure,1,0,1,367,0,366
50.62042921241557,arrival_queue,2,1,1,368,0,366
50.622816276515614,departure,1,0,1,368,0,367
50.63089071390364,departure,0,0,0,368,0,368
50.93574334403514,arrival_service_start,1,0,1,369,0,368
50.96590614960677,departure,0,0,0,369,0,369
51.004583361892216,arrival_service_start,1,0,1,370,0,369
51.01227658712658,arrival_queue,2,1,1,371,0,369
51.01333165354835,departure,1,0,1,371,0,370
51.09369111272332,departure,0,0,0,371,0,371
51.14620371858382,arrival_service_start,1,0,1,372,0,371
51.26698708123771,departure,0,0,0,372,0,372
51.527802712602565,arrival_service_start,1,0,1,373,0,372
51.53636799986482,arrival_queue,2,1,1,374,0,372
51.55938890329837,departure,1,0,1,374,0,373
51.56326780344941,arrival_queue,2,1,1,375,0,373
51.69951908942932,departure,1,0,1,375,0,374
51.767221194224014,departure,0,0,0,375,0,375
51.82191160206076,arrival_service_start,1,0,1,376,0,375
51.866271752017205,departure,0,0,0,376,0,376
51.98441292710745,arrival_service_start,1,0,1,377,0,376
51.99970183892299,departure,0,0,0,377,0,377
52.21936586579618,arrival_service_start,1,0,1,378,0,377
52.26211761402665,departure,0,0,0,378,0,378
52.302017442711104,arrival_service_start,1,0,1,379,0,378
52.313584413096265,arrival_queue,2,1,1,380,0,378
52.38633118849147,departure,1,0,1,380,0,379
52.507757904909816,arrival_queue,2,1,1,381,0,379
52.53674793617375,arrival_queue,3,2,1,382,0,379
52.766332025798015,arrival_queue,4,3,1,383,0,379
52.853471740635555,departure,3,2,1,383,0,380
52.86720478971699,arrival_queue,4,3,1,384,0,380
52.9122807468615,arrival_queue,5,4,1,385,0,380
53.01037799266522,arrival_queue,6,5,1,386,0,380
53.039947888863175,arrival_queue,7,6,1,387,0,380
53.098452897986746,arrival_queue,8,7,1,388,0,380
53.10329967656917,departure,7,6,1,388,0,381
53.13029739092303,departure,6,5,1,388,0,382
53.14143419717201,arrival_queue,7,6,1,389,0,382
53.21247194038924,arrival_queue,8,7,1,390,0,382
53.2354027854474,arrival_queue,9,8,1,391,0,382
53.2440461073994,departure,8,7,1,391,0,383
53.36548867050078,departure,7,6,1,391,0,384
53.373335233561626,arrival_queue,8,7,1,392,0,384
53.41854894351783,arrival_queue,9,8,1,393,0,384
53.42430998096738,departure,8,7,1,393,0,385
53.58150686164838,departure,7,6,1,393,0,386
53.636653485398334,arrival_queue,8,7,1,394,0,386
53.660085115126826,arrival_queue,9,8,1,395,0,386
53.671718622815156,arrival_queue,10,9,1,396,0,386
53.683376001839086,departure,9,8,1,396,0,387
53.69884877853938,departure,8,7,1,396,0,388
53.77524576463365,departure,7,6,1,396,0,389
53.77897404347851,arrival_queue,8,7,1,397,0,389
53.78643800176652,departure,7,6,1,397,0,390
53.859253209928426,departure,6,5,1,397,0,391
53.87890868104119,departure,5,4,1,397,0,392
53.925357992928326,departure,4,3,1,397,0,393
54.01588872594298,departure,3,2,1,397,0,394
54.061829767109444,departure,2,1,1,397,0,395
54.07975583188691,arrival_queue,3,2,1,398,0,395
54.08936905188718,departure,2,1,1,398,0,396
54.13510589633179,departure,1,0,1,398,0,397
54.27691127798076,departure,0,0,0,398,0,398
54.3288071977884,arrival_service_start,1,0,1,399,0,398
54.433972042992494,arrival_queue,2,1,1,400,0,398
54.54787881164665,arrival_queue,3,2,1,401,0,398
54.556018251906785,departure,2,1,1,401,0,399
54.58468995315707,departure,1,0,1,401,0,400
54.61567239070117,arrival_queue,2,1,1,402,0,400
54.65116520892807,arrival_queue,3,2,1,403,0,400
54.66080242442789,arrival_queue,4,3,1,404,0,400
54.70518836904022,arrival_queue,5,4,1,405,0,400
54.7977722481089,departure,4,3,1,405,0,401
54.81943997132316,departure,3,2,1,405,0,402
54.8474621862271,departure,2,1,1,405,0,403
54.851126710090405,departure,1,0,1,405,0,404
54.870907428242006,departure,0,0,0,405,0,405
54.90884331278159,arrival_service_start,1,0,1,406,0,405
54.922805718209574,arrival_queue,2,1,1,407,0,405
54.98629751835748,arrival_queue,3,2,1,408,0,405
55.040299182049004,departure,2,1,1,408,0,406
55.04996867604484,arrival_queue,3,2,1,409,0,406
55.050910577984894,arrival_queue,4,3,1,410,0,406
55.15569901178594,arrival_queue,5,4,1,411,0,406
55.32514113028966,departure,4,3,1,411,0,407
55.393644919311974,arrival_queue,5,4,1,412,0,407
55.59772533102481,departure,4,3,1,412,0,408
55.64357328412678,departure,3,2,1,412,0,409
55.70359073540428,arrival_queue,4,3,1,413,0,409
55.85028743117919,departure,3,2,1,413,0,410
55.8908885807102,departure,2,1,1,413,0,411
55.90163050368467,arrival_queue,3,2,1,414,0,411
55.92224848198299,departure,2,1,1,414,0,412
55.98946104494907,departure,1,0,1,414,0,413
56.07364739397225,arrival_queue,2,1,1,415,0,413
56.121596394979136,departure,1,0,1,415,0,414
56.21710981719671,arrival_queue,2,1,1,416,0,414
56.25834238515202,arrival_queue,3,2,1,417,0,414
56.34576649351662,departure,2,1,1,417,0,415
56.34728419013801,departure,1,0,1,417,0,416
56.4182985270723,departure,0,0,0,417,0,417
56.44018184322566,arrival_service_start,1,0,1,418,0,417
56.505470011190035,departure,0,0,0,418,0,418
56.55557584950825,arrival_service_start,1,0,1,419,0,418
56.61502838918037,departure,0,0,0,419,0,419
56.638113630705355,arrival_service_start,1,0,1,420,0,419
56.68589302032589,departure,0,0,0,420,0,420
56.792470446449094,arrival_service_start,1,0,1,421,0,420
56.81149754558558,departure,0,0,0,421,0,421
56.86680302698991,arrival_service_start,1,0,1,422,0,421
57.02338325485783,departure,0,0,0,422,0,422
57.0386881291215,arrival_service_start,1,0,1,423,0,422
57.063865040610565,departure,0,0,0,423,0,423
57.212661446516435,arrival_service_start,1,0,1,424,0,423
57.26868218522526,departure,0,0,0,424,0,424
57.28769180479232,arrival_service_start,1,0,1,425,0,424
57.421625189468685,departure,0,0,0,425,0,425
57.6158512699822,arrival_service_start,1,0,1,426,0,425
57.69503353997766,departure,0,0,0,426,0,426
57.76764536755321,arrival_service_start,1,0,1,427,0,426
57.81881817929309,departure,0,0,0,427,0,427
57.82370412804956,arrival_service_start,1,0,1,428,0,427
57.8288683750344,departure,0,0,0,428,0,428
57.93235673672373,arrival_service_start,1,0,1,429,0,428
57.95221814195778,departure,0,0,0,429,0,429
58.035827492866986,arrival_service_start,1,0,1,430,0,429
58.04058732066248,departure,0,0,0,430,0,430
58.371599669694334,arrival_service_start,1,0,1,431,0,430
58.3973696065777,arrival_queue,2,1,1,432,0,430
58.43069467450662,arrival_queue,3,2,1,433,0,430
58.43779392640339,departure,2,1,1,433,0,431
58.44015779945549,arrival_queue,3,2,1,434,0,431
58.448577165532924,arrival_queue,4,3,1,435,0,431
58.56043228058288,departure,3,2,1,435,0,432
58.61070507801528,departure,2,1,1,435,0,433
58.687034580245104,departure,1,0,1,435,0,434
58.83874319704881,arrival_queue,2,1,1,436,0,434
58.84546988390242,arrival_queue,3,2,1,437,0,434
58.89044173490081,departure,2,1,1,437,0,435
58.91461376179537,departure,1,0,1,437,0,436
58.927024982909465,arrival_queue,2,1,1,438,0,436
58.95860174683268,arrival_queue,3,2,1,439,0,436
58.976086755267445,departure,2,1,1,439,0,437
59.00287077783925,departure,1,0,1,439,0,438
59.01392016818488,arrival_queue,2,1,1,440,0,438
59.069461431679656,departure,1,0,1,440,0,439
59.08605380745826,departure,0,0,0,440,0,440
59.26820181657665,arrival_service_start,1,0,1,441,0,440
59.33581528055033,arrival_queue,2,1,1,442,0,440
59.37017834669022,departure,1,0,1,442,0,441
59.37215849074477,arrival_queue,2,1,1,443,0,441
59.379569402336834,departure,1,0,1,443,0,442
59.392338112903765,arrival_queue,2,1,1,444,0,442
59.4079036980535,arrival_queue,3,2,1,445,0,442
59.47982281458043,arrival_queue,4,3,1,446,0,442
59.50613367828833,arrival_queue,5,4,1,447,0,442
59.57492850141565,arrival_queue,6,5,1,448,0,442
59.5792350692009,departure,5,4,1,448,0,443
59.581596490419564,arrival_queue,6,5,1,449,0,443
59.58345440449227,departure,5,4,1,449,0,444
59.597136074737534,departure,4,3,1,449,0,445
59.7553264359613,departure,3,2,1,449,0,446
59.76119497193731,arrival_queue,4,3,1,450,0,446
59.80138241144857,departure,3,2,1,450,0,447
59.81675576661449,departure,2,1,1,450,0,448
59.8787701941531,departure,1,0,1,450,0,449
59.91822586669731,departure,0,0,0,450,0,450
60.110586465357855,arrival_service_start,1,0,1,451,0,450
60.12231688294713,arrival_queue,2,1,1,452,0,450
60.151819159676606,departure,1,0,1,452,0,451
60.190603682594045,departure,0,0,0,452,0,452
60.22711729698884,arrival_service_start,1,0,1,453,0,452
60.297445391487685,departure,0,0,0,453,0,453
60.31129235120642,arrival_service_start,1,0,1,454,0,453
60.39589871777306,arrival_queue,2,1,1,455,0,453
60.50723830692196,arrival_queue,3,2,1,456,0,453
60.61761166407865,departure,2,1,1,456,0,454
60.64740389446851,departure,1,0,1,456,0,455
60.73891229882308,arrival_queue,2,1,1,457,0,455
60.77537410934867,departure,1,0,1,457,0,456
60.83352605225252,departure,0,0,0,457,0,457
61.104939316545895,arrival_service_start,1,0,1,458,0,457
61.17909438095992,arrival_queue,2,1,1,459,0,457
61.209226102233764,arrival_queue,3,2,1,460,0,457
61.233559721752854,departure,2,1,1,460,0,458
61.2716757961753,arrival_queue,3,2,1,461,0,458
61.302404248141826,departure,2,1,1,461,0,459
61.44406366500573,arrival_queue,3,2,1,462,0,459
61.44866269860664,departure,2,1,1,462,0,460
61.49712590948174,arrival_queue,3,2,1,463,0,460
61.51267098905986,departure,2,1,1,463,0,461
61.56225340202056,departure,1,0,1,463,0,462
61.57052748024212,departure,0,0,0,463,0,463
61.74403862474217,arrival_service_start,1,0,1,464,0,463
61.89064837994128,arrival_queue,2,1,1,465,0,463
61.93348446850311,arrival_queue,3,2,1,466,0,463
61.976639980382345,arrival_queue,4,3,1,467,0,463
62.05758648565568,departure,3,2,1,467,0,464
62.19129339678745,arrival_queue,4,3,1,468,0,464
62.20427247219187,departure,3,2,1,468,0,465
62.20817669736407,arrival_queue,4,3,1,469,0,465
62.25021452530554,arrival_queue,5,4,1,470,0,465
62.308397239827435,arrival_queue,6,5,1,471,0,465
62.32191886918359,arrival_queue,7,6,1,472,0,465
62.41826900744819,departure,6,5,1,472,0,466
62.47423916358193,departure,5,4,1,472,0,467
62.55502596848809,departure,4,3,1,472,0,468
62.6486117771812,arrival_queue,5,4,1,473,0,468
62.806327978167126,departure,4,3,1,473,0,469
62.81080708843729,arrival_queue,5,4,1,474,0,469
62.85891715345348,arrival_queue,6,5,1,475,0,469
62.86118281164835,departure,5,4,1,475,0,470
62.89998748729292,departure,4,3,1,475,0,471
62.93445483426644,departure,3,2,1,475,0,472
63.11291908488711,departure,2,1,1,475,0,473
63.14707210657695,arrival_queue,3,2,1,476,0,473
63.1851655348593,arrival_queue,4,3,1,477,0,473
63.20864812131667,arrival_queue,5,4,1,478,0,473
63.23681029676248,departure,4,3,1,478,0,474
63.294718212226336,departure,3,2,1,478,0,475
63.31473113782474,arrival_queue,4,3,1,479,0,475
63.4155406816717,departure,3,2,1,479,0,476
63.47522356106155,arrival_queue,4,3,1,480,0,476
63.47739643166272,arrival_queue,5,4,1,481,0,476
63.49346352505333,departure,4,3,1,481,0,477
63.493875599583156,departure,3,2,1,481,0,478
63.59429885921335,departure,2,1,1,481,0,479
63.64452478339155,arrival_queue,3,2,1,482,0,479
63.81118239264767,departure,2,1,1,482,0,480
63.81265677027251,departure,1,0,1,482,0,481
63.842900748116655,departure,0,0,0,482,0,482
63.8505727282202,arrival_service_start,1,0,1,483,0,482
63.89139243042695,arrival_queue,2,1,1,484,0,482
64.03226863061221,arrival_queue,3,2,1,485,0,482
64.11074598602697,departure,2,1,1,485,0,483
64.12404327144174,departure,1,0,1,485,0,484
64.14638498687562,departure,0,0,0,485,0,485
64.3221279637364,arrival_service_start,1,0,1,486,0,485
64.37982927961765,arrival_queue,2,1,1,487,0,485
64.5902291683575,arrival_queue,3,2,1,488,0,485
64.74021730449581,arrival_queue,4,3,1,489,0,485
64.79240992963027,arrival_queue,5,4,1,490,0,485
64.82751605254482,arrival_queue,6,5,1,491,0,485
64.83950222180309,departure,5,4,1,491,0,486
64.87459806295426,arrival_queue,6,5,1,492,0,486
65.02069454775786,departure,5,4,1,492,0,487
65.08211368800049,departure,4,3,1,492,0,488
65.22422602182775,arrival_queue,5,4,1,493,0,488
65.32887554423698,departure,4,3,1,493,0,489
65.51892757428496,arrival_queue,5,4,1,494,0,489
65.57255080330408,arrival_queue,6,5,1,495,0,489
65.69995972675976,departure,5,4,1,495,0,490
65.7223581120627,arrival_queue,6,5,1,496,0,490
65.73871522235432,departure,5,4,1,496,0,491
65.7680614145997,departure,4,3,1,496,0,492
65.7682379574022,arrival_queue,5,4,1,497,0,492
65.78993805048788,arrival_queue,6,5,1,498,0,492
65.85142240976235,arrival_queue,7,6,1,499,0,492
65.8915242904486,arrival_queue,8,7,1,500,0,492
66.07543446131059,departure,7,6,1,500,0,493
66.11427876895647,departure,6,5,1,500,0,494
66.12309029041401,departure,5,4,1,500,0,495
66.1854797266163,arrival_queue,6,5,1,501,0,495
66.19598611446905,arrival_queue,7,6,1,502,0,495
66.36012143269141,arrival_queue,8,7,1,503,0,495
66.39045527881957,arrival_queue,9,8,1,504,0,495
66.44838876820303,departure,8,7,1,504,0,496
66.55762613365486,departure,7,6,1,504,0,497
66.66977960802049,departure,6,5,1,504,0,498
66.7783373524927,departure,5,4,1,504,0,499
66.78846839741614,departure,4,3,1,504,0,500
66.79117875594109,departure,3,2,1,504,0,501
66.80222589942873,arrival_queue,4,3,1,505,0,501
66.8092807232,departure,3,2,1,505,0,502
66.87069423131719,arrival_queue,4,3,1,506,0,502
66.8823922325123,departure,3,2,1,506,0,503
66.97286936011625,arrival_queue,4,3,1,507,0,503
67.01252305756424,departure,3,2,1,507,0,504
67.1035101956601,departure,2,1,1,507,0,505
67.15897728445984,arrival_queue,3,2,1,508,0,505
67.1608470337876,departure,2,1,1,508,0,506
67.16990624939035,departure,1,0,1,508,0,507
67.17311911813614,departure,0,0,0,508,0,508
67.43798683441528,arrival_service_start,1,0,1,509,0,508
67.44715499719837,departure,0,0,0,509,0,509
67.46620332685778,arrival_service_start,1,0,1,510,0,509
67.47952331892024,departure,0,0,0,510,0,510
67.53625827857816,arrival_service_start,1,0,1,511,0,510
67.65264417554855,arrival_queue,2,1,1,512,0,510
67.66422616357343,arrival_queue,3,2,1,513,0,510
67.67137494255748,arrival_queue,4,3,1,514,0,510
67.77772858735791,departure,3,2,1,514,0,511
67.79437501535851,arrival_queue,4,3,1,515,0,511
67.81344796843516,departure,3,2,1,515,0,512
68.06777795519297,departure,2,1,1,515,0,513
68.121092240644,departure,1,0,1,515,0,514
68.17252693906708,departure,0,0,0,515,0,515
68.17670176634545,arrival_service_start,1,0,1,516,0,515
68.23712790925876,departure,0,0,0,516,0,516
68.3288434190189,arrival_service_start,1,0,1,517,0,516
68.34778362811574,arrival_queue,2,1,1,518,0,516
68.35695347461255,departure,1,0,1,518,0,517
68.54456066481217,departure,0,0,0,518,0,518
68.88749063158967,arrival_service_start,1,0,1,519,0,518
69.37486316007491,arrival_queue,2,1,1,520,0,518
69.44632659437076,departure,1,0,1,520,0,519
69.47344052514117,arrival_queue,2,1,1,521,0,519
69.48348049129106,arrival_queue,3,2,1,522,0,519
69.51435555919167,arrival_queue,4,3,1,523,0,519
69.5433184218151,departure,3,2,1,523,0,520
69.55190193417677,departure,2,1,1,523,0,521
69.55847189456692,arrival_queue,3,2,1,524,0,521
69.57235953269425,departure,2,1,1,524,0,522
69.64499843531333,arrival_queue,3,2,1,525,0,522
69.65665612327774,departure,2,1,1,525,0,523
69.6870325009527,arrival_queue,3,2,1,526,0,523
69.78531487850294,departure,2,1,1,526,0,524
69.805675541602,departure,1,0,1,526,0,525
70.10208214323235,arrival_queue,2,1,1,527,0,525
70.19898868796811,departure,1,0,1,527,0,526
70.22469843136449,departure,0,0,0,527,0,527
70.2549269204279,arrival_service_start,1,0,1,528,0,527
70.30667185695837,departure,0,0,0,528,0,528
70.64089245233474,arrival_service_start,1,0,1,529,0,528
70.70718975748487,departure,0,0,0,529,0,529
70.85519278614126,arrival_service_start,1,0,1,530,0,529
70.86778268610605,departure,0,0,0,530,0,530
71.16146656117088,arrival_service_start,1,0,1,531,0,530
71.31533424303153,departure,0,0,0,531,0,531
71.52022010524647,arrival_service_start,1,0,1,532,0,531
71.52250334005102,departure,0,0,0,532,0,532
71.85557422681656,arrival_service_start,1,0,1,533,0,532
71.97465084507091,departure,0,0,0,533,0,533
72.01845066456745,arrival_service_start,1,0,1,534,0,533
72.04391675874848,departure,0,0,0,534,0,534
72.05540211964689,arrival_service_start,1,0,1,535,0,534
72.06288437955901,departure,0,0,0,535,0,535
72.20020698110646,arrival_service_start,1,0,1,536,0,535
72.20098705143043,arrival_queue,2,1,1,537,0,535
72.23336596795967,arrival_queue,3,2,1,538,0,535
72.23699376831401,departure,2,1,1,538,0,536
72.29563625265719,arrival_queue,3,2,1,539,0,536
72.3044142470738,departure,2,1,1,539,0,537
72.37837362910881,departure,1,0,1,539,0,538
72.68098960643376,departure,0,0,0,539,0,539
72.73999337558016,arrival_service_start,1,0,1,540,0,539
72.86410415317712,departure,0,0,0,540,0,540
72.90028609034641,arrival_service_start,1,0,1,541,0,540
72.90124759873095,arrival_queue,2,1,1,542,0,540
72.90409822184992,departure,1,0,1,542,0,541
73.05176521291426,arrival_queue,2,1,1,543,0,541
73.2835849970657,arrival_queue,3,2,1,544,0,541
73.30002793481208,departure,2,1,1,544,0,542
73.36144639639859,arrival_queue,3,2,1,545,0,542
73.36776597927863,departure,2,1,1,545,0,543
73.54245913700495,arrival_queue,3,2,1,546,0,543
73.56264261948448,arrival_queue,4,3,1,547,0,543
73.67692230778282,arrival_queue,5,4,1,548,0,543
73.6812140327375,departure,4,3,1,548,0,544
73.72637128034837,arrival_queue,5,4,1,549,0,544
73.79695201108142,departure,4,3,1,549,0,545
73.88496320951286,departure,3,2,1,549,0,546
